ServiceStationID,ServiceStationName,Address,Suburb,Postcode,Longitude,Latitude
284,Independent Cessnock,"75 Allandale Road, Cessnock NSW 2325",Cessnock,2325.0,151.3552573,-32.8292739
285,Liberty Casino,"58-60 Hare Street, Casino NSW 2470",Casino,2470.0,153.0439181,-28.8713263
286,Liberty Boambee,"752 Pacific Highway, Boambee NSW 2450",Boambee,2450.0,153.0654566,-30.3481988
287,BP Coolongolook,"Pacific Highway, Coolongolook NSW 2423",Coolongolook,2423.0,152.3195431,-32.2353752
288,Independent Nangus,"Lot 2 Kimo St, Nangus NSW 2722",Nangus,2722.0,147.9036517,-35.0539944
289,Liberty Moorland,"99 Jericho Road, Moorland NSW 2443",Moorland,2443.0,152.6503659,-31.7953829
292,MOBIL BOOROWA,"63-65 Marsden Street, BOOROWA NSW 2586",BOOROWA,2586.0,148.71608944652655,-34.4413678
293,Ultra Harden,"379 ALBURY ST, HARDEN NSW 2587",HARDEN,2587.0,148.3529597,-34.5501402
294,BP Tighes Hill,"110 ELIZABETH ST, TIGHES HILL NSW 2297",TIGHES HILL,2297.0,151.7554613,-32.9075111
295,Independent West Pymble,"45 Yanko Road, West Pymble NSW 2073",West Pymble,2073.0,151.128511,-33.762082
296,Caltex Woolworths Jerrabomberra,"10 Limestone Drive, Jerrabomberra NSW 2619",Jerrabomberra,2619.0,149.1997657,-35.3810781
297,Caltex Woolworths Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",Queanbeyan,2620.0,149.2340801,-35.3529582
299,Independent Braidwood,"76 Lascelles St, Braidwood NSW 2622",Braidwood,2622.0,149.8020099,-35.44620515
300,Westside Petroleum Blakehurst,"338 Princes Hwy, BLAKEHURST NSW 2221",BLAKEHURST,2221.0,151.1126154,-33.9866204
302,Werris Creek Fuels,"18 Single St, WERRIS CREEK NSW 2341",WERRIS CREEK,2341.0,150.64791,-31.341512
305,Caltex Woolworths Wagga Central,"17 Forsyth Street, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.3740666,-35.1141857
308,Caltex Woolworths Campbelltown,"48-50 Blaxland Road, Campbelltown NSW 2560",Campbelltown,2560.0,150.8069231,-34.0641148
310,Coles Express Batehaven,"198 Beach Road, Batehaven NSW 2536",Batehaven,2536.0,150.1958326415761,-35.72711715
311,Caltex Woolworths Leichardt,"774 Parramatta Road, Lewisham NSW 2049",Lewisham,2049.0,151.1479156,-33.8901256
312,Caltex Woolworths Seven Hills,"240 Prospect Highway, Seven Hills NSW 2147",Seven Hills,2147.0,150.9336992,-33.7762847
313,Caltex Woolworths North Liverpool,"67 Orange Grove Road, Liverpool NSW 2170",Liverpool,2170.0,150.9204486,-33.9148904
314,Caltex Woolworths Bonnyrigg,"100 Bonnyrigg Avenue, Bonnyrigg NSW 2177",Bonnyrigg,2177.0,150.887161,-33.8868611
317,7-Eleven Argenton,"503 Lake Road, Argenton NSW 2284",Argenton,2284.0,151.6382456,-32.9325357
319,Liberty Narrandera,"110 AUDLEY ST, NARRANDERA NSW 2700",NARRANDERA,2700.0,146.5387776,-34.7464174
320,7-Eleven Ambarvale,"67 WOODHOUSE DR, AMBARVALE NSW 2560",AMBARVALE,2560.0,150.8035191,-34.0809777
322,Caltex Woolworths Chipping Norton,"147 Newbridge Rd, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170.0,150.9564701,-33.9288597
324,Caltex Woolworths Newington,"1 Avenue of the Americas, Newington NSW 2127",Newington,2127.0,151.0558248,-33.8329484
325,Coles Express Beresfield,"93 WEAKLEYS DR, BERESFIELD NSW 2322",BERESFIELD,2322.0,151.6345561,-32.8001119
326,BP West Pennant Hills,"48-50 Aiken Road, West Pennant Hills NSW 2125",West Pennant Hills,2125.0,151.040597,-33.754158
327,Budget Petrol Chippendale,"66-70 Regent Street, CHIPPENDALE NSW 2008",CHIPPENDALE,2008.0,151.2017056,-33.887697
332,Cooma Servo and Ski Hire,"556 SNOWY MOUNTAINS HWY, DAIRYMANS PLAINS NSW 2630",DAIRYMANS PLAINS,2630.0,149.05616,-36.2449486
333,7-Eleven Camperdown,"198 Parramatta Rd, CAMPERDOWN NSW 2050",CAMPERDOWN,2050.0,151.1742248,-33.8870293
334,Budget Blacktown,"143 Kildare Road, Blacktown NSW 2148",Blacktown,2148.0,150.8969015,-33.7698379
335,Caltex Woolworths Rosemeadow,"3 Thomas Rose Drive, Rosemeadow NSW 2560",Rosemeadow,2560.0,150.8002977,-34.1005536
336,Coles Express Annandale,"124-126 Johnston Street, Annandale NSW 2038",Annandale,2038.0,151.1685486,-33.8860647
337,Ampol Rutherford,"134-138 New England Highway, RUTHERFORD NSW 2320",RUTHERFORD,2320.0,151.5158549,-32.710461
338,Liberty Coffs Harbour,"150 Pacific Highway, COFFS HARBOUR NSW 2450",COFFS HARBOUR,2450.0,153.1190386,-30.2907502
339,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",Stanmore,2048.0,151.16436347031038,-33.8884658
340,Caltex Woolworths Rutherford,"300 New England Highway, Rutherford NSW 2320",Rutherford,2320.0,151.52528609655093,-32.714774649999995
341,Speedway Croydon,"418 Liverpool Road, Croydon NSW 2132",Croydon,2132.0,151.11509247722051,-33.888074700000004
342,Speedway Granville,"348 Blaxcell Street, Granville NSW 2142",Granville,2142.0,151.0111106,-33.8387937
343,Metro Peakhurst East,"637 Forest Rd, PEAKHURST NSW 2210",PEAKHURST,2210.0,151.0698263,-33.9587508
344,Caltex Woolworths Moss Vale,"609 Argyle Street, Moss Vale NSW 2577",Moss Vale,2577.0,150.3803073,-34.5456035
345,Independent Wangi Wangi,"297 Watkins Rd, Wangi Wangi NSW 2267",Wangi Wangi,2267.0,151.6010951,-33.0717587
346,Metro Punchbowl,"10-12 Park Ave, Punchbowl NSW 2196",Punchbowl,2196.0,151.0632359344027,-33.9180655
348,BP Yagoona,"405 Hume Highway, Yagoona NSW 2199",Yagoona,2199.0,151.024492,-33.9073707
349,Caltex Woolworths Armidale,"244A Beardy Street, Armidale NSW 2350",Armidale,2350.0,151.66240518477673,-30.512799899999997
350,Caltex Woolworths Wollongong West,"425 Crown Street, Wollongong West NSW 2500",Wollongong West,2500.0,150.8722629,-34.4253325
351,Caltex Woolworths Burwood,"400 Parramatta Road, Burwood NSW 2134",Burwood,2134.0,151.1101724,-33.8695585
352,Uncles Fuel,"76 Henry Parkes Way, CONDOBOLIN NSW 2877",CONDOBOLIN,2877.0,147.3150309,-33.0906533
353,Metro Hanwood,"48-50 Hanwood Road, Hanwood NSW 2680",Hanwood,2680.0,146.0413313,-34.3290747
355,NightOwl Shell Berkeley Vale,"1a Tumbi Creek Road, BERKELEY VALE NSW 2261",BERKELEY VALE,2261.0,151.4445281,-33.3613448
357,Caltex Port Macquarie,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444.0,152.8860643,-31.4499594
358,Independent Kandos,"6 Ilford Rd, Kandos NSW 2848",Kandos,2848.0,149.9698347,-32.8625028
359,Coles Express Wauchope,"64 High Street, Wauchope NSW 2446",Wauchope,2446.0,152.7325776,-31.4573671
360,Barrington General Store,"12 ARGYLE ST, BARRINGTON NSW 2422",BARRINGTON,2422.0,151.911732,-31.973619
361,Independent Darlington Point,"7 Sturt Highway, DARLINGTON POINT NSW 2706",DARLINGTON POINT,2706.0,145.8237143,-34.5919686
362,Metro Fuel Berkeley Vale,"Lot 4 Tumbi Creek Rd, Berkeley Vale NSW 2261",Berkeley Vale,2261.0,151.4444405,-33.3618632
363,Al Mustafa Petrol,"1/3 Haldon St, Lakemba NSW 2195",Lakemba,2195.0,151.0771152,-33.9199558
364,BP Dundas,"256 Kissing Point Rd, DUNDAS NSW 2117",DUNDAS,2117.0,151.054578,-33.798826
365,Metro Petroleum South Hurstville,"928-930 King Georges Road, BLAKEHURST NSW 2221",BLAKEHURST,2221.0,151.1111914,-33.9871845
366,Lake Mac Petroleum Fennel Bay,"283 Main Road, Fennell Bay NSW 2283",Fennell Bay,2283.0,151.599627,-32.994054
367,Milton Petrol,"90 Princes Highway, Milton NSW 2538",Milton,2538.0,150.4349571,-35.3155044
368,Ultra Mogo,"33-35 Princes Highway, MOGO NSW 2536",MOGO,2536.0,150.1487561,-35.7693711
370,BP Willoughby,"500 Willoughby Rd, Willoughby NSW 2068",Willoughby,2068.0,151.1995744,-33.8036512
371,Speedway Fairfield,"251 The Horsley Drive, Fairfield NSW 2165",Fairfield,2165.0,150.9419427,-33.8540624
372,BP Baulkham Hills,"134 Seven Hills Rd, Baulkham Hills NSW 2153",Baulkham Hills,2153.0,150.9801451,-33.7626309
373,Enhance Grenfell,"83 CAMP ST, GRENFELL NSW 2810",GRENFELL,2810.0,148.1571391,-33.894325
375,BP Blacktown,"162 Sunnyholt Rd, Blacktown NSW 2148",Blacktown,2148.0,150.9135309,-33.7619714
377,BP Manly,"133-139 Pittwater Rd, MANLY NSW 2095",MANLY,2095.0,151.2850368,-33.7901015
378,Coles Express Blacktown,"132-136 Sunnyholt Road, Blacktown NSW 2148",Blacktown,2148.0,150.9173656,-33.7415739
379,Independent Balgownie,"99 Balgownie Road, Balgownie NSW 2519",Balgownie,2519.0,150.8817983,-34.3890527
380,Mobil Jugiong,"5 Riverside Drive, JUGIONG NSW 2726",JUGIONG,2726.0,148.3096313,-34.8369575
381,7-Eleven Baulkham Hills,"217-219 Seven Hills Rd, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,2153.0,150.9605028,-33.7543587
382,MOBIL MOSS VALE,"225 Argyle St, MOSS VALE NSW 2577",MOSS VALE,2577.0,150.37477963106377,-34.546085649999995
384,Werrington South,"577 Great Western Hwy, WERRINGTON NSW 2747",WERRINGTON,2747.0,150.7567102,-33.767913
386,7-Eleven Marsden Park,"861 Richmond Road, MARSDEN PARK NSW 2765",MARSDEN PARK,2765.0,150.84531358398743,-33.7185652
387,INFINITY FUELS KEW,"149 Nancy Bird Walton Dr, Kew NSW 2439",Kew,2439.0,152.7248797,-31.6327815
388,Budget Annangrove,"1/169 Annangrove Rd, Annangrove NSW 2156",Annangrove,2156.0,150.965306,-33.6759452
389,Metro Shelly Beach,"50 Shelly Beach Rd, Shelly Beach NSW 2261",Shelly Beach,2261.0,151.4867766,-33.369758
390,Enhance Robertson,"22 Hoddle St, Robertson NSW 2577",Robertson,2577.0,150.5925019,-34.5886679
391,BP Oakville,"225 Saunders Rd, Oakville NSW 2765",Oakville,2765.0,150.8573211,-33.6055454
393,Budget Goulburn,"53 Sydney Rd, Goulburn NSW 2580",Goulburn,2580.0,149.7407388,-34.7462087
394,SHELL CHIPPING NORTON,"7 NEWBRIDGE RD, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170.0,150.9763615,-33.9283458
395,BP Randwick,"8-10 Perouse Road, RANDWICK NSW 2031",RANDWICK,2031.0,151.2424789,-33.9193605
396,Ampol Lake Haven,"1 Bannister Drive, LAKE HAVEN NSW 2263",LAKE HAVEN,2263.0,151.5062328,-33.2434563
397,Beardy Street Servo,"351 Beardy Street, ARMIDALE NSW 2350",ARMIDALE,2350.0,151.6638578,-30.5127527
398,Mobil,"62-64 Wamoon Ave, LEETON NSW 2705",LEETON,2705.0,146.3948781,-34.5499605
399,Metro Petroleum Long Jetty,"326 THE ENTRANCE ROAD, LONG JETTY NSW 2261",LONG JETTY,2261.0,151.4761134,-33.3665126
400,Caltex Woolworths Wellington,"79 Lee Street, Wellington NSW 2820",Wellington,2820.0,148.9408174,-32.5509156
401,Metro Tempe,"531 Princes Hwy, TEMPE NSW 2044",TEMPE,2044.0,151.1614984,-33.9242032
402,Independent Howlong,"61 Hawkins Street, Howlong NSW 2643",Howlong,2643.0,146.6227378,-35.9791545
403,Independent Bungendore,"44 Malbon Street, Bungendore NSW 2621",Bungendore,2621.0,149.4426189198819,-35.256365200000005
404,Mobil Gundagai,"223 Sheridan Street, Gundagai NSW 2722",Gundagai,2722.0,148.1096216,-35.0663686
405,Independent Paterson,"38 Maitland Road, Paterson NSW 2421",Paterson,2421.0,151.6175585,-32.6035336
406,Independent Moss Vale,"2 Waite Street, Moss Vale NSW 2577",Moss Vale,2577.0,150.3673634,-34.549376
407,Access Fuels,"140-142 JUBILEE ST, TOWNSEND NSW 2463",TOWNSEND,2463.0,153.210412,-29.4654778
409,Guyra Fourways Service Centre,"87-89 Bradley St, GUYRA NSW 2365",GUYRA,2365.0,151.6710657,-30.2241488
410,Independent Tumbarumba,"76 The Parade, Tumbarumba NSW 2653",Tumbarumba,2653.0,148.0103223,-35.7748214
411,METRO PETROLEUM CRESTWOOD,"64 Uriarra Road, CRESTWOOD NSW 2620",CRESTWOOD,2620.0,149.2137715,-35.3437151
412,Ampol Foodary Marsden Park,"875 Richmond Rd, MARSDEN PARK NSW 2765",MARSDEN PARK,2765.0,150.8457462,-33.7160988
413,Boland Petroleum,"101 Gosport St, MOREE NSW 2400",MOREE,2400.0,149.8472983,-29.4761615
415,Budget Petrol Petersham,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",LEWISHAM,2049.0,151.1470375,-33.8976914
416,BP Scone,"18-30 Kelly Street, SCONE NSW 2337",SCONE,2337.0,150.8642246,-32.0334002
417,BP North Richmond,"3 Bells Line Of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754.0,150.7236532,-33.5842309
418,Metro Petroleum Toongabbie,"59 THE CRESCENT, TOONGABBIE NSW 2146",TOONGABBIE,2146.0,150.9305262,-33.7995971
419,Roger Moore PTY LTD,"76 Hope Street, Warialda NSW 2402",Warialda,2402.0,150.5802748,-29.5417864
420,BP Murwillumbah,"216 Tweed Valley Way, Murwillumbah NSW 2484",Murwillumbah,2484.0,153.4007716,-28.3486473
421,BP Redfern,"411-417 Cleveland St, REDFERN NSW 2016",REDFERN,2016.0,151.2065246,-33.8897376
422,Freedom Fuels Terranora,"2-14 Henry Lawson Dr, TERRANORA NSW 2486",TERRANORA,2486.0,153.5008174,-28.240482
423,7-Eleven Watanobbi,"156 Pacific Highway, Watanobbi NSW 2259",Watanobbi,2259.0,151.42920242824187,-33.27437075
424,Coles Express Waterloo,"867-869 South Dowling Street, Waterloo NSW 2017",Waterloo,2017.0,151.2151117,-33.9009384
425,Independent Thirlmere,"39 Oaks Rd, Thirlmere NSW 2752",Thirlmere,2752.0,150.555612,-34.1869518
426,BP Queanbeyan,"44-46 Lowe Street, QUEANBEYAN NSW 2620",QUEANBEYAN,2620.0,149.2325762,-35.3549607
427,BP Kyogle,"13-15 Summerland Way, Kyogle NSW 2474",Kyogle,2474.0,152.8154064,-28.4385845
428,Mobil The Oaks,"1190 Burragorang Rd, The Oaks NSW 2570",The Oaks,2570.0,150.5376475,-34.0746889
432,Coles Express Glendale,"593 Main Rd, Glendale NSW 2285",Glendale,2285.0,151.6445585,-32.9293674
433,Coles Express Corrimal,"269-275 Princes Highway, Corrimal NSW 2518",Corrimal,2518.0,150.8994115,-34.3607971
434,Independent Boorowa,"84-86 Marsden Street, Boorowa NSW 2586",Boorowa,2586.0,148.7159647,-34.4406761
435,Tanwar Petroleum,"281 New Canterbury Rd, Lewisham NSW 2049",Lewisham,2049.0,151.1470375,-33.8976914
436,Metro Hurlstone Park,"13-19 CANTERBURY RD, CANTERBURY NSW 2193",CANTERBURY,2193.0,151.12516730100717,-33.90777435
437,Coles Express Thornleigh,"188-190 Pennant Hills Rd, Thornleigh NSW 2120",Thornleigh,2120.0,151.085057,-33.725022
438,United Petroleum Medlow Bath,"90-92 Great Western Highway, Medlow Bath NSW 2780",Medlow Bath,2780.0,150.2822205,-33.6784402
439,Lowes Petroleum Service,"13 Midkin St, GARAH NSW 2405",GARAH,2405.0,149.6350555,-29.076177
440,BP Mays Hill,"149 Great Western Hwy, Mays Hill NSW 2145",Mays Hill,2145.0,150.9893231549148,-33.81935365
441,Shell Tolland,"229 BOURKE ST, TOLLAND NSW 2650",TOLLAND,2650.0,147.3510897,-35.1419172
443,Enhance Barrack Heights,"254-256 Shellharbour Rd, Barrack Heights NSW 2528",Barrack Heights,2528.0,150.8610237,-34.5686606
444,7-Eleven Ashfield,"132 LIVERPOOL RD, ASHFIELD NSW 2131",ASHFIELD,2131.0,151.12955172769534,-33.89068245
445,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",MATRAVILLE,2036.0,151.23207194058466,-33.96339675
446,Independent Dareton,"1-3 Tapio Street, Dareton NSW 2717",Dareton,2717.0,142.0402731,-34.0961235
447,BP Merriwa,"167 Bettington St, Merriwa NSW 2329",Merriwa,2329.0,150.3605875,-32.1400105
449,Coles Express Randwick,"54 Alison Road, Randwick NSW 2031",Randwick,2031.0,151.2477977,-33.9141593
450,BP Tamworth,"190 Peel Street, Tamworth NSW 2340",Tamworth,2340.0,150.9367835,-31.0983255
451,Transwest Fuels,"286 Manilla St, MANILLA NSW 2346",MANILLA,2346.0,150.7217835,-30.7513938
452,Transwest Fuels,"2 Chelmsford St, KOOTINGAL NSW 2352",KOOTINGAL,2352.0,151.0510089,-31.0562887
453,Mobil Nowra,"215 Kinghorne St, NOWRA NSW 2541",NOWRA,2541.0,150.60131868964075,-34.891048
454,Transwest Mungindi,"30 ST GEORGE ST, MUNGINDI NSW 2406",MUNGINDI,2406.0,148.9919757,-28.9770882
455,7-Eleven Matraville,"515 Bunnerong Rd, MATRAVILLE NSW 2036",MATRAVILLE,2036.0,151.23175617031222,-33.959426699999995
456,Coles Express Randwick,"Frenchmans Rd & Clovelly Rd, Randwick NSW 2031",Randwick,2031.0,151.247475,-33.9079869
457,Metro Fuel Queanbeyan,"65 Tharwa Road, Queanbeyan NSW 2620",Queanbeyan,2620.0,149.2182376,-35.3611543
458,Mobil Queanbeyan,"6 Stephens Road, Queanbeyan NSW 2620",Queanbeyan,2620.0,149.2080188,-35.3485632
461,BP Narooma,"90 Campbell St, Narooma NSW 2546",Narooma,2546.0,150.1318488,-36.2170091
462,Caltex East Ballina,"30 Links Ave, EAST BALLINA NSW 2478",EAST BALLINA,2478.0,153.5828001,-28.8474958
463,Coles Express Pagewood,"297-299 Bunnerong Road, Pagewood NSW 2035",Pagewood,2035.0,151.2286041,-33.9394986
464,BP Auburn,"179 Parramatta Road, Auburn NSW 2144",Auburn,2144.0,151.041495,-33.8446475
465,Shell Kenthurst,"86 KENTHURST RD, KENTHURST NSW 2156",KENTHURST,2156.0,151.0087143,-33.6778864
471,Budget Petrol Matraville,"553 Bunnerong Road, Matraville NSW 2036",Matraville,2036.0,151.23145325711798,-33.96080415
472,BP Horsley Park,"1642 The Horsley Dr, Horsley Park NSW 2164",Horsley Park,2164.0,150.8631951019209,-33.84388475
474,Independent Rankins Springs,"20 Boomerang Street, Rankins Springs NSW 2669",Rankins Springs,2669.0,146.2620587,-33.8414447
475,The Little General Newrybar,"14 OLD PACIFIC HWY, NEWRYBAR NSW 2479",NEWRYBAR,2479.0,153.5304131,-28.7206189
476,Coles Express Wetherill Park,"1181 The Horsley Drive, Wetherill Park NSW 2164",Wetherill Park,2164.0,150.8963377,-33.8517157
477,Coles Express Maroubra,"959-961 Anzac Pde, Maroubra NSW 2035",Maroubra,2035.0,151.2394991,-33.9432263
479,Ampol Foodary Croydon,"404-410 Liverpool Rd, CROYDON NSW 2132",CROYDON,2132.0,151.1138937,-33.8872367
480,BP Cabramatta West,"208-212 Cabramatta Rd, Cabramatta West NSW 2166",Cabramatta West,2166.0,150.919115,-33.8993554
481,Independent Coleambally,"Bencubbin Avenue, Coleambally NSW 2707",Coleambally,2707.0,145.9027635,-34.8001504
483,Westside Petroleum Bundanoon,"61 Railway Avenue, BUNDANOON NSW 2578",BUNDANOON,2578.0,150.30400023807397,-34.6552621
484,Metro Wollongong,"394 CROWN ST, WOLLONGONG NSW 2500",WOLLONGONG,2500.0,150.8736087,-34.4253377
486,BP Wardell,"32 Fitzroy St, WARDELL NSW 2477",WARDELL,2477.0,153.4695196,-28.9491614
487,Ampol Narooma,"60 Princes Hwy, NAROOMA NSW 2546",NAROOMA,2546.0,150.1262333771993,-36.21614425
488,BP Liverpool,"69 Hoxton Park Road, Liverpool NSW 2170",Liverpool,2170.0,150.9114902,-33.9279888
489,BUDGET PETROL ASHFIELD,"22 Charlotte Street, ASHFIELD NSW 2131",ASHFIELD,2131.0,151.1269084,-33.8851967
490,Speedway Court Road,"32 COURT RD, FAIRFIELD NSW 2165",FAIRFIELD,2165.0,150.9579757,-33.8712947
491,Caltex Woolworths Tuggerah North,"186 Pacific Highway, Tuggerah NSW 2259",Tuggerah,2259.0,151.4222449,-33.2942913
493,Caltex Woolworths Chullora,"97 Hume Highway, Chullora NSW 2190",Chullora,2190.0,151.0468259,-33.8995475
494,Caltex Woolworths Kelso,"171 Sydney Road, KELSO NSW 2795",KELSO,2795.0,149.62762,-33.4209201
495,Caltex Woolworths Blacktown,"41 - 43 Third Avenue, Blacktown NSW 2148",Blacktown,2148.0,150.9120341,-33.7659474
497,Caltex Woolworths Emu Heights,"132 Old Bathurst Road, Emu Plains NSW 2750",Emu Plains,2750.0,150.6713085,-33.7460569
498,Coles Express Bondi Junction,"120-138 Birrell Street, Bondi Junction NSW 2022",Bondi Junction,2022.0,151.2543911,-33.8965226
499,ENHANCE TERALBA,"63 York St, Teralba NSW 2284",Teralba,2284.0,151.6115611,-32.957875
500,Caltex Woolworths Bass Hill,"862 Hume Highway, Bass Hill NSW 2197",Bass Hill,2197.0,150.9940794,-33.8978038
502,Caltex Woolworths Tuggerah,"24-26 Gavenlock Road, Tuggerah NSW 2259",Tuggerah,2259.0,151.4187946,-33.2904195
504,Caltex Woolworths Prospect,"360 Flushcombe Road, Prospect NSW 2148",Prospect,2148.0,150.9038862,-33.7992881
505,BP Warrawong,"42-46 King St, WARRAWONG NSW 2502",WARRAWONG,2502.0,150.8875373,-34.4844457
506,BP Woollahra,"39 Vernon Street, Woollahra NSW 2025",Woollahra,2025.0,151.24745213831392,-33.8898301
510,Puma Wetherill Park,"449 Victoria St, WETHERILL PARK NSW 2164",WETHERILL PARK,2164.0,150.8920944,-33.8448589
512,United Petroleum North Richmond,"81-87 Bells Line of Road, North Richmond NSW 2754",North Richmond,2754.0,150.7236532,-33.5842309
513,United Terrey HILLS,"43 Booralie Rd, TERREY HILLS NSW 2084",TERREY HILLS,2084.0,151.2250547,-33.6801029
514,Independent Towradgi,"119 Towradgi Road, Towradgi NSW 2518",Towradgi,2518.0,150.8997708,-34.3834796
515,BP St Marys South,"12 Gallipoli St, St Marys NSW 2760",St Marys,2760.0,150.7699184,-33.780744
516,BP Rutherford,"360 New England Hwy, Rutherford NSW 2320",Rutherford,2320.0,151.51670995659742,-32.7099156
517,Coles Express Warrawong,"26-30 King Street, Warrawong NSW 2502",Warrawong,2502.0,150.8875373,-34.4844457
518,Payless Fuel Sydenham,"31-35 Unwins Bridge, Sydenham NSW 2044",Sydenham,2044.0,151.1678805,-33.9154439
519,Coles Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754.0,150.7236532,-33.5842309
520,TASCO Leeton Vance Rd,"44-46 Vance Rd, LEETON NSW 2705",LEETON,2705.0,146.3941954,-34.5004829
521,7-Eleven Kings Park,"363 Vardys Road, Kings Park NSW 2148",Kings Park,2148.0,150.9126151,-33.7471086
523,United Petroleum Leeton,"110 Kurrajong Avenue, Leeton NSW 2705",Leeton,2705.0,146.40991813493343,-34.5556871
524,United Petroleum Cowra,"10 Kendal Street, Cowra NSW 2794",Cowra,2794.0,148.6975396,-33.8355974
525,Coles Express Camden,"273 Old Hume Highway, Camden NSW 2570",Camden,2570.0,150.6938375,-34.0681966
526,BP Revesby,"196 The River Road, Revesby NSW 2212",Revesby,2212.0,151.01661741547508,-33.95564265
527,United Petroleum Cobargo,"39-53 Princes Highway, Cobargo NSW 2550",Cobargo,2550.0,149.8871829,-36.3885341
528,Campbells Fuel Service Moree,"423 Frome St, Moree NSW 2400",Moree,2400.0,149.8430206,-29.4654131
529,Metro Fuel Kogarah,"120 ROCKY POINT RD, KOGARAH NSW 2217",KOGARAH,2217.0,151.1362806,-33.9690631
530,BP Bondi,"185 Bondi Rd, Bondi NSW 2026",Bondi,2026.0,151.2640246,-33.8939666
531,Ampol Mt Victoria,"36 Great Western Highway, MOUNT VICTORIA NSW 2786",MOUNT VICTORIA,2786.0,150.24623973089382,-33.584310200000004
532,Ampol Woolworths Revesby,"181 The River Rd, REVESBY NSW 2212",REVESBY,2212.0,151.0169811,-33.9546361
533,Ampol Woolworths Metro Kingsford,"603-611 Anzac Pde, KINGSFORD NSW 2032",KINGSFORD,2032.0,151.2264841,-33.9200082
534,Ampol Woolworths Rydalmere,"309 Victoria Rd, RYDALMERE NSW 2116",RYDALMERE,2116.0,151.037119,-33.811962
535,Caltex Moulamein,"66 Tallow Street, Moulamein NSW 2733",Moulamein,2733.0,144.0347531,-35.0889907
536,United Petroleum Orange,"174 Woodward Street, Orange NSW 2800",Orange,2800.0,149.08794142899114,-33.2786666
537,United Bulahdelah,"9999 Pacific Hwy, BULAHDELAH NSW 2423",BULAHDELAH,2423.0,152.2195618,-32.3934573
538,United Petroleum Dee Why Pittwater,"625 Pittwater Road, Dee Why NSW 2099",Dee Why,2099.0,151.2826023,-33.7560121
540,United Petroleum Orange South,"176-178 Peisley Street, ORANGE NSW 2800",ORANGE,2800.0,149.1037402262266,-33.285314299999996
541,Caltex North Richmond,"50 Bells Line of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754.0,150.7236532,-33.5842309
542,Puma Moree,"3 Blueberry Rd, MOREE NSW 2400",MOREE,2400.0,149.8507939,-29.4908717
543,Black Stump Service Station,"119 Binnia St, COOLAH NSW 2843",COOLAH,2843.0,149.7231265,-31.8223901
544,United Petroleum Dee Why,"1 The Strand, Dee Why NSW 2099",Dee Why,2099.0,151.2959912,-33.7557167
547,United Petroleum Maitland,"Les Darcy Drive, Maitland NSW 2320",Maitland,2320.0,151.5623747,-32.7416475
549,United Petroleum Tamworth,"419-437 Goonoo-Goonoo Road, Tamworth NSW 2340",Tamworth,2340.0,150.9235848,-31.1341348
550,United Petroleum Ourimbah,"51 Pacific Highway, OURIMBAH NSW 2258",OURIMBAH,2258.0,151.3693283,-33.3601385
551,United Petroleum Taree,"56 Victoria Street, Taree NSW 2430",Taree,2430.0,152.4579919,-31.9152027
554,Coles Express Padstow,"19 Davies Road, Padstow NSW 2211",Padstow,2211.0,151.0383135,-33.9516808
555,shell cromer,"189 South Creek Road, CROMER NSW 2099",CROMER,2099.0,151.28034944638296,-33.73614
558,United Petroleum Metford,"114 Chelmsford Drive, Metford NSW 2325",Metford,2325.0,151.5966557,-32.7619728
559,Enhance Merrylands,"506 Merrylands Road, Merrylands NSW 2160",Merrylands,2160.0,150.9650766,-33.8312727
560,Mountain Motors Walcha,"18n Derby St, WALCHA NSW 2354",WALCHA,2354.0,151.59377635068847,-30.98462185
563,United Petroleum Coffs Harbour,"316 Harbour Drive, Coffs Harbour NSW 2450",Coffs Harbour,2450.0,153.13703,-30.3039126
565,7-Eleven Orange North,"68-74 MOLONG RD, ORANGE NSW 2800",ORANGE,2800.0,149.0872627,-33.2751363
567,BP Tuggerah,"100 Pacific Highway, Tuggerah NSW 2259",Tuggerah,2259.0,151.4198023951231,-33.305771449999995
568,BK Cafe and Fuel,"70 Court St, MANILLA NSW 2346",MANILLA,2346.0,150.7197723,-30.7501452
569,South Kempsey Local Servo,"22 CARRI ST, SOUTH KEMPSEY NSW 2440",SOUTH KEMPSEY,2440.0,152.83692582736373,-31.0915992
570,United Petroleum Woolgoolga,"58 Clarence Street, Woolgoolga NSW 2456",Woolgoolga,2456.0,153.1932239,-30.1132578
